elapsed_us,rss_bytes,vsize_bytes,minor_faults,major_faults,read_bytes,available_bytes,thread_count,process_cpu_pct,system_user_ticks,system_system_ticks,system_idle_ticks,system_iowait_ticks,thermal_json,frequency_json
8792110,1499463680,10027216896,194985,3470,442535936,7069667328,1,48.93059373874825,2529176,399848,10207753,25849,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
8914281,1516240896,10027216896,197080,3534,450924544,7061299200,1,32.74093548988817,2529178,399852,10207844,25849,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9036529,1533018112,10027216896,199209,3598,459444224,7052697600,1,32.7202911392609,2529181,399856,10207934,25849,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9158431,1549795328,10027216896,201321,3662,467701760,7044354048,1,41.016646811191556,2529184,399860,10208024,25849,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9280454,1566441472,10027216896,203433,3726,475959296,7036272640,1,32.78061205778924,2529186,399865,10208115,25849,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9402389,1583218688,10027216896,205512,3789,484347904,7027712000,1,32.80450449148614,2529188,399868,10208205,25849,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9525131,1599995904,10027216896,207657,3854,492736512,7019380736,1,40.73567289111279,2529190,399873,10208296,25849,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9647120,1616773120,10027216896,209736,3917,501125120,7011250176,1,32.79007287101845,2529191,399879,10208387,25849,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9769302,1634467840,10027216896,212046,3986,508915712,7002177536,1,40.9224292028675,2529193,399883,10208477,25849,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
9896606,1743126528,10027216896,226034,3994,509087744,6945320960,1,94.2627103465508,2529199,399892,10208564,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10028418,1845755904,10027216896,239484,4007,510922752,6895747072,1,91.03849937721323,2529203,399902,10208653,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10151579,1872101376,10027216896,242901,4067,518582272,6882562048,1,40.597201066569674,2529205,399907,10208743,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10273938,1888878592,10027216896,245056,4131,527085568,6874112000,1,32.69065360810177,2529207,399912,10208834,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10396137,1905917952,10027216896,247253,4195,535474176,6865723392,1,40.91698732968662,2529210,399918,10208924,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10518297,1922826240,10027216896,249496,4261,543846400,6856986624,1,40.929826442883005,2529212,399922,10209014,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10640446,1939603456,10027216896,251672,4325,552235008,6848421888,1,32.74699966872316,2529215,399926,10209105,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10762609,1956380672,10027216896,253848,4389,560623616,6840033280,1,40.929031049311405,2529218,399930,10209195,25850,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
10885264,1973157888,10027216896,255990,4452,569012224,6831448064,1,32.6115862084754,2529219,399939,10209281,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11009153,1990328320,10027216896,258269,4520,577466368,6822174720,1,48.430768047568314,2529222,399947,10209368,25850,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11131661,2049572864,10027216896,265870,4562,581259264,6790926336,1,65.30163342812165,2529226,399955,10209455,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11253313,2159017984,10027216896,280104,4562,581259264,6736220160,1,90.42162716973272,2529231,399964,10209537,25850,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11373567,2216296448,10027216896,287630,4597,586043392,6708523008,1,74.84158157691645,2529235,399969,10209623,25851,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11490598,2232287232,10027216896,289704,4658,593907712,6700646400,1,34.17920134759021,2529237,399972,10209710,25851,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11607678,2248278016,10027216896,291778,4719,602034176,6692626432,1,34.16467839626627,2529239,399975,10209797,25851,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11724920,2264268800,10027216896,293852,4780,610029568,6684463104,1,34.117399215987284,2529241,399979,10209885,25851,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11841939,2280259584,10027216896,295925,4841,617828352,6676660224,1,34.18252378990426,2529242,399982,10209972,25851,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
11959036,2296512512,10027216896,297999,4902,625664000,6668668928,1,42.69952658266286,2529244,399985,10210059,25851,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12076450,2312241152,10027216896,300090,4965,633716736,6660554752,1,34.06743343545018,2529246,399990,10210146,25851,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12193482,2328494080,10027216896,302198,5027,641634304,6652579840,1,34.17878780349098,2529248,399993,10210233,25851,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12311431,2405171200,10027216896,312120,5061,643559424,6612443136,1,84.78251952655881,2529252,400002,10210315,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12431902,2515009536,10027216896,326355,5061,643559424,6557220864,1,91.30834305331398,2529258,400010,10210397,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12551984,2580021248,10027216896,334859,5091,647688192,6525767680,1,74.9487007372079,2529261,400018,10210482,25852,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12669022,2596012032,10027216896,336967,5153,655814656,6517747712,1,34.176889600922614,2529262,400022,10210570,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12786270,2612264960,10027216896,339041,5214,663941120,6509645824,1,34.11579879528756,2529264,400026,10210657,25852,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
12904170,2628386816,10027216896,341149,5276,671936512,6501224448,1,42.40850270123079,2529266,400030,10210744,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13021134,2644508672,10027216896,343223,5337,679931904,6493016064,1,34.198597462510236,2529269,400033,10210832,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13138409,2661416960,10027216896,345437,5405,687702016,6484750336,1,34.10804121117722,2529270,400038,10210918,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13256203,2677538816,10027216896,347520,5467,695697408,6476730368,1,33.95747541009742,2529271,400044,10211006,25852,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13373376,2693529600,10027216896,349616,5528,703823872,6468771840,1,42.672104663134206,2529273,400047,10211093,25852,"{""thermal_zone0"": 40000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13490633,2709520384,10027216896,351693,5589,711819264,6460751872,1,34.11293790821034,2529275,400052,10211180,25852,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13607866,2726297600,10027216896,353908,5654,719347712,6452170752,1,34.120066723496485,2529277,400054,10211267,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13725097,2813067264,10027216896,365109,5672,720699392,6407061504,1,85.30213795478025,2529284,400061,10211349,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13845478,2921463808,10027216896,379170,5673,720703488,6352896000,1,99.68319103571658,2529289,400070,10211431,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
13964875,2950823936,10027216896,383072,5727,727977984,6339137536,1,41.87706156062894,2529292,400075,10211518,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14082037,2966814720,10027216896,385146,5788,735973376,6331232256,1,42.67585315047743,2529292,400079,10211606,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14199027,2982936576,10027216896,387237,5851,743923712,6323290112,1,34.190984840802884,2529294,400084,10211693,25853,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14316332,2999189504,10027216896,389345,5913,752050176,6315188224,1,34.09924587216055,2529296,400088,10211780,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14433552,3015311360,10027216896,391452,5975,760045568,6306902016,1,34.123850724703146,2529298,400091,10211868,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14550860,3031302144,10027216896,393526,6036,768040960,6298685440,1,34.098156111519934,2529299,400096,10211955,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14668049,3047292928,10027216896,395600,6097,776036352,6290665472,1,34.13303507432178,2529301,400100,10212043,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14785260,3063283712,10027216896,397674,6158,784031744,6282387456,1,34.126592030046695,2529302,400105,10212130,25853,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
14902684,3079536640,10027216896,399748,6219,792027136,6274543616,1,34.064472157292975,2529304,400108,10212218,25853,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15019902,3105619968,10027216896,403140,6283,798375936,6260236288,1,42.655420013503345,2529308,400112,10212304,25854,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15139723,3213099008,10027216896,417075,6283,798375936,6206070784,1,100.14969040392371,2529312,400122,10212385,25854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15259705,3304456192,10027216896,429010,6295,800047104,6161268736,1,83.3455663788386,2529316,400132,10212468,25854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15376931,3321233408,10027216896,431152,6358,808435712,6153023488,1,42.652766641851294,2529318,400136,10212555,25854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15494439,3338010624,10027216896,433362,6423,816824320,6144634880,1,34.040363309733976,2529320,400139,10212643,25854,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15611796,3354525696,10027216896,435504,6486,825081856,6136389632,1,34.08407658916965,2529322,400144,10212730,25854,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15728854,3372220416,10027216896,437792,6548,833011712,6127505408,1,34.170867853847476,2529324,400148,10212817,25854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15845922,3388342272,10027216896,439899,6610,841007104,6119395328,1,34.168289881106226,2529326,400151,10212904,25854,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
15963212,3404070912,10027216896,441939,6670,848871424,6110019584,1,42.62929657482981,2529328,400159,10212988,25854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16084534,3420585984,10027216896,444081,6733,857128960,6102102016,1,32.97011639753408,2529331,400166,10213072,25854,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16201590,3436445696,10027216896,446138,6795,864993280,6094221312,1,34.171646401029385,2529333,400170,10213159,25855,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16318718,3453222912,10027216896,448328,6862,872787968,6085472256,1,42.68836209894305,2529335,400174,10213246,25855,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16436037,3497787392,10027216896,454121,6910,877834240,6063075328,1,51.14254752587441,2529339,400179,10213330,25856,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16553424,3513909248,10027216896,456229,6974,885764096,6054875136,1,25.556587984917726,2529340,400183,10213418,25856,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16670628,3529900032,10027216896,458320,7035,893890560,6046969856,1,42.660575601058504,2529342,400188,10213506,25856,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16789022,3546152960,10027216896,460428,7097,902017024,6038724608,1,33.78542426016952,2529344,400191,10213594,25856,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
16906286,3562274816,10027216896,462502,7158,910012416,6030475264,1,25.58328525949774,2529346,400194,10213682,25856,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
17023420,3584294912,10027216896,465305,7216,917106688,6018482176,1,42.68634272576015,2529349,400197,10213769,25856,"{""thermal_zone0"": 40000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
17141441,3605790720,10027216896,468165,7277,925429760,6008573952,1,42.36523407215478,2529351,400204,10213856,25856,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
17259001,3622567936,10027216896,470324,7341,933687296,5999955968,1,34.02534273876602,2529353,400207,10213943,25856,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
